content,score
"Performa server ga bagus, lambat, sering gagal upload & view data. UI/UX engga banget. Hmm.. Ayo dong perbaiki utk nasional loh ini..",1
"Pengurusan ribet, berkali-kali scan barcode baru bisa padahal sinyal stabil. Malah menyusahkan sih, ngga efektif sama sekali. Program yang sia-sia!",1
"Dukcapil mantap,,, sedikit saran kalau bisa secepatnya ada peningkatan versi atau ada penambahan fitur, krna sejauh ini ada masyarakat yg belum puas dengan aplikasi ini, bisa download file KTP sbgai pengganti KTP untuk di lampirkan kperluan di instansi lain, bisa mengedit sendiri data kk, tentu berlaku melalui pengajuan untuk diferivikasi supaya bisa dibubuhi TTe, dukcapil mantap, dan notifikasi melalui emailnya harus cepat muncul untuk di ferivikasi",5
"Isi pake paket data ga bisa, giliran pake wifi oke. Eh disuruh scan barcode dari petugas, berarti harus ke kantor dukcapil. Lha pake paket data aja ga bisa malah disuruh ke kantor. Niatnya memudahkan tapi malah mempersulit. Tolonglah perbaiki sistemnya.",3
"Entah apa pun fungsi aplikasi ini??? Datang ke capil ngurus ktp fisik di suruh buat ktp digital, udah keluar ktp digital malah ngga bisa di pake untuk ngurus surat"" pajak kereta padahal mau bayar pajak loh tapi KTP digital ini ngga guna, yg kerja di SAMSAT PUTRI HIJAU MEDAN malah minta ktp FISIK, ini semua karna PEMERINTAH tidak ada ketegesan di bagian samsat, semua jawaban yg kerja di samsat blm ada perintah kalok ktp digital boleh di pake untuk ngurus pajak, ini namanya mempersulit masyarakat",1
"Sangat tdk membantu, tdk dpt menampil kan Gambar KTP nya, hanya Loading terus.. Padahal sangat di butuhkan .. Intinya sangat kecewa. Jadi tolong APLIKASI nya di benahi..",1
"Aplikasinya gk membantu sm skli,gk berguna..malah bikin ribet dan pusing.berharap ada aplikasi yg mempermudah,ujung2nya hrs ke dukcapil jg,dulu udh bagus ada e-open cukup membantu.eehh skrg malah diganti yg gk bermutu kek gini",1
"Pengguna tiba-tiba logout dari aplikasi, terus tidak ada menu login untuk pengguna yang pernah terdaftar... Kalau mau login lagi harus ke dinas Kependudukan lagi, padahal fungsi aplikasi itu memudahkan, bukan menyuruh pengguna kesana-kemari untuk aktivasi",1
"Apk GAK JELAS , Masuk apk aja gak bisa sampai 3 hp dan 1 laptop pun gak bisa dengan jaringan bagus dan kencang menggunakan Wi-Fi , tolong perbaiki dan dikembangkan supaya masyarakat luas bisa menggunakan untuk keperluan lainnya dan pasti bersifat penting!!! Jangan sampai apk ini jadi apk SAMPAH . Kritik keras buat apk ini wajar karena tidak bisa digunakan lagi .",1
"pelayanan di dukcapil nya sih bagus tp apk nya kurang, pas masukin pin udh benar tp salah trs, ditanyakan ke petugas katanya masalah sinyal, pdhl udh pakai wifi & sinyal data bagus!!!!",1
Aplikasi apa an ini mau daptar aja harus ke kantor dukcapil..percuma buat apk juga klw mempersulit..kirain sy ada aplikasi ini bisa langsung daptar dan langsung bisa nyetak kartu kk..ternya harus datang juga ke kantor dukcapil 🤣🤣🤣 sampah,1
Apliaksi gak mutu.. Namanya online. Tapi layannanya tidak lengkap. Masa layanan pembuatan akte hilang.. Apa harus ofline biar banyak punglinya.. Payah. Harusnya makin canggih.makin mempermudah masyarakat. Bayangkan calo2 minta jasa bikin akte 400rb.. gilaaa,1
"Jelek sekali aplikasi ini, katanya sudah digital, artinya online dong, ya kan?, tapi aplikasi ini tetap meminta kita untuk mendatangi kantor capil secara offline untuk mendapatkan barcode validasi data 😂 jadi lucu... Mending ga usah online dulu deh 😂",1
"Fungsi dari di buatnya aplikasi ini sebenernya bukan buat cek identitas penduduk,tapi buat memberi arahan warga Indonesia agar selalu sabar dalam menghadapi hal apapun tanpa perlu marah marah,salah satunya ya nginstal aplikasi ini,mau masuk aja ga bisa,koneksi bermasalah terus pant",1
"Di menu dokumen ada KTP dan kartu keluarga dan juga lainnya setelah buka menu lainnya tidak muncul dan ada tulisan ""dokumen sedang di integrasikan"" begitu,mohon solusinya...!",3
"Saya kira memudahkan, Dan katanya dari kecamatan sudah ga pakai ktp fisik, ternyata masih pakai. Ternyata tidak semua kantor bisa menggunakan ktp digital ini, contohnya bank, harus pakai fisik. Sama aja ga kepakai aplikasi ini.",1
"Setelah mengunduh aplikasi ini, aku seneng banget. Beberapa kali awalnya aku tidak bisa membukanya. Setelah itu aku panggil tukang kunci, tp situkang kunci gagal juga membukanya. Lalu aku termenung sejenak, memikirkan tekhnik membukanya. Kemudian aku ambil palu besar. Aku sejenak duduk bersimpuh dan menengadahkan tangan sbg caraku berdoa. Selesai berdoa aku bangkit sembari mengambil palu. Ternyata cukup satu pukulan palu gadgetku terbuka dari seluruh sisinya.",1
Untuk aplikasi sudah bagus 👍sangat membantu untuk kedepannya disegerakan dimenu tampilan file ikd selain KTP dan KK jg ada akte kelahiran untuk lebih mempermudah warga atau masyarakat dalam mengaksesnya tanpa ribet pokok best dan mantap 👍👍👍👍👍👍,5
"Saya seorang programmer sedih melihat ini. Emang ga bisa ya buat aplikasi native android, ini mah browser in app semacam Cordova. Segitu rendah nya kah skill programmer Indonesia atau dananya kurang untuk buat aplikasi native. Saya rasa Indonesia tidak kekurangan orang pintar yang punya skill tapi melihat aplikasi ini jadi kasihan. Bagaimana ga di hack kalau kualitas aplikasi nya kayak gini, terkesan sekedar ada saja...",1
Aplikasi ya lemot ga bisa masuk . Trus knapa harus ke dukcapil kalo yang hidup di lingkungan kota bisa aja tpi yang di kampung jauh harus nempuh 3 smpe 4 jam . Kenapa barcod di tampilkan dengan memasukan nik apa kk aja udah ga usah dateng ke dukcapil,2
"Ini aplikasi apaan? Mau cetak KTP atau KK ribet Dari awal juga ribet harus aktifasi ke kecamatan atau kekantor dukcapil, tolong kalau buat aplikasi buat rakyat itu dipermudah, tidak semua rakyat Indonesia itu tau hal seperti ini, ini jadi bahan pertimbangan, toh data yg kalian simpan pun bisa tersebar kemana-mana tanpa seizin yang punya data.",1
"Pertanyaannya ? Kenapa harus ada aplikasi jika di wajibkan minta scan code di dukcapil. Jawabannya : untuk membuktikan program kegabutan ini,jika masyarakat bisa datang ke dukcapil minta scan barcode,sama artinya membuktikan tidak perlu instal aplikasi yang gak penting ini. Lebih baik cetak ulang ,masukan kartu/ e-ktp kedompet,kemudian jika pihak bank nyuruh selfii memegang kartu tanda penduduk mudah! Pertanyaan berikutnya ?. Kenapa blangko e-ktp mudah habis/persediaannya tidak mencukupi ?",1
"aplikasi lemot, padahal jaringan full 4G, dan aplikasi tidak ter uodate dengan data yang baru saya rubsh ke dinas kependudukan setempat, katanya akan mempermudah urusan tudak perlu ke kantor kecamatan lagi, habisin anggaran saja...",2
"Sok soan mau digital, pengajuan cetak kartu kk aja dari tgl 11 april 2024 dan sekarang tgl 27 Juli 2024 statusnya masih di permohonan aja, di tolak kagak di approve kagak, update informasi juga kagak. Kagak jelas emang susah kalo pemerintah membuat aplikasi, malah makin lama. Karna kalo digital mungkin sebagian oknum tidak bisa mengambil pundi² (tips) dari masyarakat (alias pungli). Terakhir update aja tgl 23 Mei 2023, ini berarti gk ada maintenance dan develope terhadap aplikasi.",1
"Kirain semuanya digital ternyata tetap harus datang ke kantor dukcapil untuk scan QR , lebih mudah daftar kartu perdana tinggal masukin nomor selesai. Nama doang digital tapi tetap harus tatap muka juga, hadehh",1
"Gk bisa log out, karena hp cuma satu, jadinya gk bisa buat register kedua kalinya buat bapak & ibu. (Apakah ""hapus akun"" itu buat log out dari device ini? Kalau itu benar tolong diubah jadi ""hapus akun dari device ini"" supaya tidak salah pengertian)",1
"Saya kira ada nya aplikasi ini bisa memudahkan dan mempersingkat waktu dalam pengurusan dokumen, ternyata sama saja, untuk daftar ke aplikasi nya saja harus ada qr code dari dukcapil, artinya kita haru pergi ke dukcapil dulu agar bisa mendaftar aplikasi nya kan? Jadi apa beda nya dengan tanpa aplikasi?",2
"app yg ga kepake sii ini, sepngalaman gw baru wondr bni yg bisa pake ni app tanpa harus scan ktp fisik, yg lain harus pake ktp fisik urus ini itu pake ktp fisik pdhal ni app da lama luncur tapi tau buat apa cmn jadi hiasan di hp",3
Appl tidak bermanfaat tak bisa di gunakan bila dibutuhkan cetak ktp dan kk tak bisa scan QR yang keluar situs tidak dapat dijangkau Klo bisa di perlu dan seperti appl pemerintahan yang lain,1
"Aplikasi tidak bisa di daftarkan secara mandiri Dan harus aktivasi ulang di depan petugas bila ingin mengaktifkan di device baru, padahal sebelumnya sudah pernah aktivasi di device lama Sangat merepotkan dan perlu dikembangkan lagi agar tidak merepotkan pengguna",1
"Susah bukanya.. Padahal internet stabil. Buka youtube,goegle bisa buka IKD gk bisa. Payah. Satu lagi, mestinya saat pertama buka aplikasi itu tersedia pilihan ""masuk"" atau ""daftar"". Lha ini kok hanya masuk saja. Lha gimana klo ganti HP??",3
Mudah dan cepat Perlu di ingat aplikasi ini menggunakan data seluler Kalo menggunakan wifi blum bisa Modal doang..wifi jangan harap bisa buka aplikasinya..bintang 5..dong..,5
"Seharusnya ada fitur pengajuan cetak KTP online dengan data yang ada di aplikasi, mau di kirim ke lewat email KTP digitalnya engga pa"", mau di kirim lewat expedisi engga pa"" yang penting kita bisa cetak KTP tanpa harus ke desa atau ke kecamatan. Soalnya saya sudah daftar cuma bisa lihat KTP digital doang ga bisa di download. Tapi saya apresiasi aplikasi ini karena sudah bisa cetak kartu keluarga secara mandiri. Saya kasih bintang 3 dulu karena belum bisa cetak KTP atau download KTP digitalnya.",3
"Teknologi digital bukan berarti fisik jadi barcod. Lebih kerenan tetep fisik, ada chip nya, ada kode rahasia. Kalo mau diakses bank Ndak cuma no nik input nik, tapi ada kode rahasia. Jadi Ndak bisa di gunakan oknum bank tau lembaga lain",1
aplikasinya bagus banget pak/Bu. kalo bisa di hapus aja apk nya. sampai bagusnya apk ini. loding bisa sampai setengah jam. giliran isi data di pertengahan langsung Heng. ini udah jaman 4g. jangan Lo pake kaya jaman baru ada android.,1
Ini cma memuat ktp & kk doang nih? Harusnya akta. Buku nikah. Bpjs. Sim Bisa di input skalian... ( Kurang tau fungsi nya apasih klo cma nyimpen dok digital saja. Sya biasa menyimpan data dri di hp juga),3
"Ngakak banget, aplikasi ga guna. Baru di tampilan awal layar aja tulisannya langsung ""harus digunakan di hadapan petugas dukcapil"" untuk scan kode qr. Lawak. Apa gunanya aplikasi online ini jika sedari awal harus ke dukcapil dulu? Ya mending ke dukcapil langsung lah daripada repot2 download aplikasi. Tolonglah aplikasi online itu harusnya dibuat untuk orang2 yang ga bisa ke lokasi langsung, yang rumahnya jauh, dan mengurangi antrian. Begini sama aja bohong.",1
"1 aja soalnya indonesia makin ribet mau ganti poto aja gak bisa,padahal kan poto dulu sama sekarang beda sampe ke bank kita ada apa² sudah di proses.... Cuman negara +62 yang sesuatu itu di bikin ribet.",1
"Ktp saya hilang,sudah 3 minggu ini mengajukan untuk pembuatan Ktp aslinya kembali,tapi info dari dukcapil blangkonya habis entah kapan datangnya lagi,dah di arahkan untuk download ini,trus apakah aplikasi ini sudah join dengan bagian imigrasi kah? Pelayan publik nya makin kesini makin canggih,tapi kenyataan aslinya makin sedih, This jakarta gada blangko, Helloo🫣",1
Untuk pengembang aplikasi.. Di mohon ada fitur download file PDF. Ketika tidak ada dokumen fisik.. Pihak instasi.. Semisal bank.. Tidak bisa menerima dokum sebatas aplikasi di handphone.,4
"data seperti bpjs tidak bisa di lihat hanya data ktp doang ngapain digital2 segala harusnya semua data kita bisa di cek di aplikasi hebat ini termasuk sisa kredit yang ada di bank dan kridit kendaraan roda 2 atau 4, apk ini bikin susah masyarakat yang sudah berusia dibatas 50 th yang tidak punya hp dan bingung mengingat sandi atau passwod apk ini....😃",1
"Mau daftar aja susah, udah masukin NIK tapi lucunya disebut kalau tidak terdaftar, trus maksudnya KK gw ilegal gitu, klo belum siap buat data digital, ga usah pake buat aplikasi atau E-KTP yg cuma isinya ga jelas fungsi digitalnya dimana",1
"DENGAN MENDOWNLOAD APLIKASI INI KITA DI PERMUDAHKAN UNTUK MENGAKSES DATA DIRI KITA SEBAGAI PENDUDUK NEGARA INDONESIA, itu hanya sebuah kalimat saja, karena apa? Karena aplikasi ini dibuat bukan untuk mempermudah melainkan untuk makin mempersulit, contohnya pada awal pendaftaran yang harus mendapatkan scan barkode dari pihak pengelola, kenapa harus datang ke pihak pengelola? Apakah tidak bisa melalui wa atau atau verifikasi melalui E-KTP, bagaimana indonesia bisa maju kalau begini!",1
"Sangat sangat lambat, kalau belum bisa bikin app jangan bikin, jangan cuma abil utung nya saja. Mau di buka aja tidak bisa terbuka app nya👎🤪 tapi aku maklum ini kan Idonesia wajarla",1
"Pas partama instal,masih susah diakses,tapi makin kesinih ada peningkatan mudah diakses,tapi yg masih susah daftar tandatangan digital,dokumen2,kitapun dah bisa tampil,tingkatkan lagi.",5
"saya kira bisa langsung daftar seperti pada umumnya aplikasi , ternyata harus ke dukcapil juga, harapan saya kedepannya , tidak harus ke dukcapil tetapi bisa dengan vc sama petugasnya, seperti pada pendaftaran bank digital.",1
yah inilah Indonesia cirikhas Indonesia banget kalo bikin aplikasi lemot (padahal jaringan lancar) ngefreze (padahal hape terbaru) burik (padahal desain sekelas pemerintahan) birokrasi (banyak syarat ga guna) tagline nya sih supaya lebih mudah le ih cepat lebih efisien tapi nyata nya kyak gitu apa apa aplikasi .. sesekali kek pakai web biar cepet. eh malah pake web gratisan,1
"Mau masuk keserver ko selalu terjadi kesahan koneksi lagi tolong dong diperbaiki lagi 🙏, atau mungkin ada gangguan ,ya mudahan kedepannya tidak ada kendala.",5
"Percuma di bikin digital...yg ujung ujungnya harus scan barcode.di capil....ujung ujungnya ya ngantri lagi ..kayanya bikin aplikasi blm siap.tidak kaya jkn mobile,pln.kita di rumah pake hp langsung jadi.apa biat kerjaan orang kantor..menurut saya aplikasi ini blm siap sudah di luncurkan.",1
"Maaf sebelumnya kenapa mau login terjadi kesalahan koneksi padahal internet masih banyak. Tolong perbaiki aplikasinya,kalau sudah bisa di akses akan tambah lagi bintangnya... Terima kasih.",3
"Kalau bisa qr kode diberikan lewat e-mail agar mempermudah, tujuan digitalisasikan untuk mempermudah kalau masih secara manual artinya kita masih sulit dalam administrasi",3
Ikd saya tidak bisa di buka kerena selalu di bilang kesalahan koneksi.padahal data ada dan saya pake wifi juga gak bisa.mohon bantuanya ya,3
Selalu terjadi kesalahan koneksi. Padahal pake semua akun sosial media lain tetap aman. Ini malah setiap buka apl selalu kesalahan koneksi. Mohon perbaiki,1
Selalu tidak bisa login ada tulisan terjadi kesalahan koneksi padahan sinyal bagus di coba make wifi tetep aja gak ke buka tolong di perbaruhi dong,1
"Aplikasi lemot, mau bikin akta lahir buat yang sudah punya nik tapi gak bisa ngisi nik di kolom. Jadi ga bisa bikin akta lahir. Katanya memudahkan tapi malah membingungkan",1
Aplikasi terkesan lemot dan kurang bagus ini pemerintahan kesanya kok asal asalan dan aplikasi jga tidak ada menu pengaduan semisal tidak bisa menampilkan kartu bpjs atau kartu kis dll kita mau tanya kesiapa tolong jangana asal asalan biar ber sinergi dengan rakyat memudahkan masarakat dlam menggunakan aplikasi Tetap semangat kami sangat mendukung perkembangan,2
"udah coba hapus data, rupanya 1 hp cuma bisa 1 akun, mau bikin ktp fisik buat orang tua syarat nya harus ada ikd, sedangkan orang tua sama sekali ga pernah punya hp karena ga bisa baca tulis, sangat mempersulit keadaan",1
"Saya pilih menu pelayanan , masukkan pin dan capta sudah benar, tapi kok munculnya terjadi kesalahan terus , tolong perbaiki apk nya, sekelas apk pemerintahan masa kek gni",1
Percuma download untuk kabupaten Bogor belum bisa buat akte kelahiran. Sedangkan di kota/kabupaten lain sudah bisa. Masa aplikasi pilih kasih. Saya coba kasih bintang 3 dulu ya kalo sudah bisa saya kasih bintang full. Lagian juga soal sistem kabupaten Bogor mah belum update dan tertinggal,3
ada bug di saat registrasi lebih tepatnya saat pengambilan foto pada wajah mohon di perbaiki karna bagi masyarakat aplikasi ini cukup membantu untuk melihat ktp yg lebih jelas apabila ktp fisik sudah mulai rusak🙏🏻,3
"mau daptar gak bisa,aplikasi ini buruk sekali,,muter2 saja,salah koneksi lah apa lah,aplikasi ini bukan mempermudah masyarakat bikin KTP di gital,malah mempersulit,maaf2 aplikasi ini tidak berguna👎👎👎👎,",1
KTP digital bagus untuk warga Indonesia wajib menyematkan aplikasi ini di Smartphone anda saya himbau untuk memasang aplikasi ini untuk menyimpan. Data kependudukan anda oke banget pokokke. Jooossa.,5
"Jaringan bagus, kuota internet ada tapi miris.. Susah banget utk akses membuka aplikasi... pdahal udh dftr dan scan barcode didisdukcapil.",2
"Aplikasi tidak berfungsi semaksimal mungkin, saya tidak bisa melihat dokumen saya, selalu ada tulisan ""dokumen sedang diintegrasikan"" itu maksud apa, sampai kapan?",1
Aplikasi ga berguna. Pakai data atau wifi ga pernah ada koneksi. Kepengen maju tapi parah bngt aplikasi yg d sediakan.,1
"Apk sangat tidak membantu .. di era digital yg sudah maju ,masih aja apk nya lemottt sulit untuk login ,kata nya mmpermudah . Fakta nya ..noll",1
"Gak bisa login sama sekali. Diadakan Penyediaan layanan aplikasi seperti ini yang tidak ada gunanya sama sekali, bukan nya mempermudah eeh malah dipersulit untuk login aja kesalahan kesalahan terus",1
Baikan file cuma bisa QR sajah jadi cukup repot.setelah di scan QR cuma ada flienya saja tapi kg bisa dibuka.ssngatbsusah klo mao cetak pisik. Tolong dong cara bagikan nya jgn hanya scan QR saja.,1
Sangat tidak memuaskan apk ini.. Gak konek sama sekali.. Padahal jaringan internet bagus.. Niat gak sih buat apk.. Padahal apk milik negara.. Iss sangat memalukan 👎,1
Tujuan aplikasi ini sudah bagus cuma kendalanya kita harus ke dukcapil sedangkan kita dari desa. Harus ke kota dulu. Terus kenapa kode Qrnya tidak di buatkan pake yg ada di kartu keluarga saja,1
"Katanya ""pelayanan via online"", mana ??? Tetap aja datang ke dinas terkait. Belum lagi pakai waktu yang ""sangat terbatas"", seharusnya notabene jika bidang pelayanan itu sesuai jam kerja, bukan hanya 2 atau 3 jam saja. Seperti inikah ""pelayanan online"" yang dimaksud ? Aneh 😏",1
"Jaman sekarang semua di tuntut serba digital, tapi tidak di imbangi dengan fasilitasnya, ini kenapa tidak bisa di buka aplikasinya, selalu terjadi kesalahan koneksi",1
"Katanya mempermudah,tp ini malah ribet aktifasi d aplikasi harus sesuai domisili...sedangkan sy kerja d luar daerah masa harus pulang kampung dulu utk aktivasi ... tolonglah untuk d aplikasi bisa d aktifkan d dukcapil/kecamatan d mana saja..smpe sekarang gk bawa KTP di daerah orang",2
"Ribet harus scan2 QR ke dukcapil, harus cuti dari tempat kerja dulu, aku gak mau gajiku di potong gara2 cuti buat hanya scan kode QR. Dibuat gampang aja lho ribet banget asli, aplikasi biar mudah kok masih harus ke dukcapil, mending QR/Code verifikasi kirim melalui email atau sms selesai masalah Dan masyarakat gak harus ambil ijin atau cuti ke dukcapil hanya jarena masalah sepeleh minta QR/Code verifikasi",1
"Tolong ya dengan adanya e-KTP bukan Berarti kami tidak butuh fisiknya. Nih malah kantor Capil Lampung nyuruh cetak sendiri di fotokopian, sdgkan jika mau daftar nasabah atau kuliah bank sangat ribet. Hadeh",2
gw udah install tapi pas gw mo buka apps nya loadingnya lama bener sampe sekarang pun GK bisa masuk karna loading nya lama bener ni apps tolong diperbaiki lagi deh,1
Sebenarnya aplikasi ini tidak terlalu penting karena ada cara lain seperti discan. Harapannya kedepan dengan update an aplikasi ini bisa menggantikan sistem fotokopi ktp dan KK dalam proses dokumen yg lain,3
"Aplikasi buatan pemerintah emng nggak ada yg beres,bukan nya mempermudah malah mempersulit, masa iya kita harus masukin token/kode segala, itupun harus minta dari capil, kalau kita masih di suruh ke capil ngapain buat aplikasi gblok",1
"saat mendaftar di apk, harus ny saat berfoto bisa menggunakan kamera belakang juga karna ga smua org terutama org yg udh tua bisa foto sendiri pakai kamera depan, org yg membantu juga susah",2
"Aplikasi "" Terjadi Kesalahan Koneksi"" datang ke kecamatan selalu dipinta melalui aplikasi, tapi aplikasinya rusak begini, ini sangat menghambat saya yang mau buat ktp 😡",1
"Suka heran kalo aplikasi institusi pemerintah kebanyakan jeleknya, makany amasukin ornag yg kompeten bukan orang yang dikenal, jaringanlah data tidak adalah, loading screen lama lah, apa aja ada😅",1
"Aplikasi digital seharusnya memudahkan, ini malah bikin ribet. Mau daftar aja harus dtg dulu ke kantor dukcapil. Lah sama aja klo gitu offline2 jg",1
gimana sih pak verifikasi wajah kok mintanya pencahayaan terang tapi tetep gak bisa padahal saya sudah foto se formal mungkin sampek foto diluar ruangan dilihatin orang tetep gak bisa tolong dong gimana ini caranya biar bisa ini woii,1
"Katanya online, tapi daftar ternyata tetep mesti depan petugas, karena mesti scan qrcode, ya ngapain bikin aplikasi kalo ujung2nya mesti datang ke kantor2 juga, percuma.",1
Aplikasi samgaat membantu..cuma saya pengajuan tambah anggota kluaraga baru lahir..prosesnya lama dan tidk ada estimasi penyelsaianya brapa lama..kenapa tidk sistem tiket biar cpat jd per tiket ada SLA nya...kalau sperti ini kesanya fitur tidak berguna..harus ke kantornya dan kasi..........gtulah,2
"Masa ganti hp harus scan barcode lagi, kalau begini caranya orang jadi males buat punya IKD, terus buat apa fungsinya email? Harusnya login pakai email saja sudah cukup.",2
"Mengapa harus ke dukcapil,,, jauh sekali tempatnya apakah gak bisa di kecamatan saja. Tidak semua masyarakat melek teknologi dan ngapain juga pake scannya di dukcapil dikirim aja lewat email... Kaya aplikasi lainya bisa dari rumah. Ini kok ribet banget",2
Buat apa di bikin aplikasi kalo ngurus apa2 masih pake foto copy wkwkk. Sistemnya aja belum siap malah apk nya udah jadi wkwkk. Ini sama kaya sipd dll. Aplikasi udah suruh make tapi sistem dan org2nya ga siap hahaha konoha,1
"Sistemnya Bagus udah Digital, tapi kenapa verifikasi dan validasinya harus minta ke petugas Dukcapil.!!!! Seharusnya dikirim via email/no Hp. lebih praktis.",2
"Aplikasinya dengan anggaran yang cukup ini belum jadi tetapi sudah launching. Banyak masalah, kurang friendly user, dan lain lain",1
"Saya sudah pernah mendaftar, ketika hp saya rusak dan pindah ke hp lainnya, butuh memasukan lgi data dan pin, kendala ada pada pin karena pin yang saya masukan sama dgn pin sebelumnya tpi salah, mungkin jika ada lupa pin lebih membantu atau resert pin dengan syarat email dan nome hp sama atau semacamnya",3
"Asal kalian tau ini tuh 1 nik 1 handphone,dan saya baru tahu itu setelah saya datang ke dukcapil. Klo misalkan nik sudah terdaftar di 1 handphone ternyata handphone tersebut hilang solusinya bagaimana.....? Saya nanya ke dukcapil cuma adanya salah salahan doang ga ada solusi pelayanannya paraahh Trus liat komenan yg lain ternyata ga bisa jg untuk cetak sendiri...haduuhh",1
Tingkatkan lagi jaman semakin modern. Jangan sampai aplikasi seperti ini disalahgunakan pihak2 yang memiliki kepenyingan pribadi atau golongan. Banyak Bug,1
"aplikasi busuk... fitur download dokumen saja tidak ada. katanya digital, malah jadi sulit...pantes kagak maju2 betapa payah dan rumitnya, urus aplikasi saja tidak becus..",1
Bingung dengan app ini....jangan kan mau daftar scan barcode dll.mau masuk saja tidak bisa...jadi kesannya terlalu terbaru,1
"Dibuat hanya formaliatas aja sepertinya, fitur seadanya, semoga update kedepan ditambahkan fitur fitur yang memudahkan masyarakat dalam mengurus dan memperbaharui dokumen.",2
"Sangat Buruk..dokumen gak bisa di download,pergi ke kantor Capil minta untuk cetak seperti basa eh kata mereka lagi gak ada tinta untuk cetak...adakah solusi???",1
Apakah dengan adanya aplikasi ini data kita ada jaminan data pribadi aman keamananya ( tidak bocor ) dan tidak di salah gunakan. semoga pihak² terkait bisa amanah dan bisa mempertanggung jawabkan nya..,1
"Sering tidak connect, tolong. dan apa yang harus saya lakukan kalau data ada yang tidak sesuai data keluarga dan dokumen yang ada?data keluarga tercantum 4 sedangkan kartu keluarga sudah dirubah.",1
"Untuk apa buat aplikasi e-ktp kalau misalkan mau akses e-ktp tanpa pergi2 saja gabisa, aplikasi ga gunaaaa.",1
Di kecamatan disuruh daftarnya online udah didownload malah harus minta barcode. Harusnya barcode nya dikirim ke email / WhatsApp atau ganti saja dengan kode verifikasi.,1
"Ktp digital ibu saya tidak ada koneksi terus,sya kira gara di update tapi sudh saya update tetep ga bisa? Sya juga kira sinyal sy sudh gnti krtu yg lain tetap saja g bisa",1
"Kenapa gak bisa masuk ya,, memuat aja trus,, katanya kesalahan koneksi, padahal sinyal bagus kuota full,, tolong ini mau di apain",1
"Satu bintang saja, soalnya app ini tidak bisa dipakai pada perangkat saya yg hanya Android 6, katanya mesti Android 8. Apa saya harus beli HP baru. Jangan bikin susah rakyat dong, tolong p8kirkan aga semua bisa daftarvKTP DIGITAL. E KTP saya sudah 5 tahun egoisnya sudah tidak ada sampai sekarang kata petugas PTSP blankonya belum tersedia. Mohon penjelasan !!!",1
"Guys klau klain mau ngurus KK/KTP untuk perubahan/kehilangan dan lain sebagainya bisa pake aplikasi ini, untuk aktifinya bisa Dateng ke kantor balaikota/dukcapil terdekat, nanti bakal di scan barcode sama petugas, dibantu sampe proses selanjutnya dan selesai. Aku juga dibantu selama mengurus pembaharuan KK selama proses ini tanpa bayar sedikitpun... Selama ngurus pendaftaran di apk ini juga bakal dibantu sama petugas, jd selamat mencoba... Apk klau eror coba koneksi internet stabil ya...",5
"Keren banget terobosan barunya. Baru mau register suruh masukin barcode dari dukcapil. Ya mending pake ktp biasa aja gk usah digital kalau proses daftar nya ribet kayak gini. Verifikasi pakai yang lain kek, jangan pakai barcode dari dukcapil.",1
"D tingkat kan lagi ya .D perbarui lagi supaya bisa d undah dokumen KK + KTP nya jadi gmpng buat d cetak , mau d scan malah ga jelas Ada tulisan unduh/ print mah jadi enak",3
"Aplikasi ok,, cuma tadi daftar pake HP lain karna sinyal susah udah daftar tapi mau login di HP yang satunya lagi tapi gak bisa,,gak ada bacaan login cm Daftar aja...lah gimana kl HP Ilang/Rusak/dijual..jd gak bisa login dong😌tolong perbaiki lagi kl gini ribet mau gak mau buka lewat website di Email🤦‍♀️",1
"Keliatan belum siapnya dibuat data digital...apk banyak bug nya, sering error...ktp kk sulit buat di download. Tidak ada opsi buat print ato download",2
Hasil KTP sangat burik..gk jls..krna dr hp di foto hp lg..gk ada fitur kirim melalui email seperti apk mobile JKN.. hasilnya jernih..klo e apk ini jelek bgt.. Smpe gk bs daftar apapun slalu di tolak..krna ktp burem,1
"App tdk bisa dibuka, keterangannya ""terjadi kesalahan koneksi, coba lagi "" Begitu trs berkali2, padahal koneksi lancar, mohon pencerahan serta solusi,",1
"Kenapa aplikasi pemerintahan tuh selalu nanggung, bikin ribet masyarakat? Harusnya ketika kita ketik NIK, harusnya langsung keluar data kita, kan sudah perekaman e-KTP, setelah itu boleh verifikasi via email.. ini malah harus verifikasi barcode ke dukcapil, hadeuhhhh.... Ribet!!. Ayolaaahh.... Bikin simpel aja siihh.",1
"Padahal udah ngisi data, tapi pas di minta isi ""kata sandi (pin)"" Sumpah Binggung banget. Sama sekali pinnya ngak masuk di email ataupun nomor ponsel WA. Udah berulang kali tetap ngak ada, gimana mau masuk apk kalau terkendala masalah ini mulu",1
"Ktp fisik ga dikasih dikasih nya ktp digital seperti ini,pas dibuka ga bisa eror terus aplikasi nya. Pergi ke bank mau ngambil duit malah dipersulit ga bisa pakai ktp yang alamat lama harus ktp yang alamat baru. Sedangkan ktp digital ibi ga bisa dibuka,lalu apa guna nya NIK yah kok semakin ribet birokrasi di sini",1
"Minta tolong, saya swafoto loading terus, tidak bisa upload, sekalinya bisa, waktu di kecamatan scan barcode, di minta selfie ulang, saya selfie buram, padahal kalau pakai camera depan hp asli (nggak lewat aplikasi IKD) jelas tidak buram",5
